time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median
6.0,en,bus,jack,t2,pitch,623.1640625,0.0,134.20059697055905,107.568359375
7.5,en,bus,jack,t2,pitch,131.05654761904762,0.0,47.589489045302464,0.0
9.0,en,bus,jack,t2,pitch,138.58615451388889,0.0,66.25171730909805,110.59260531135531
10.5,en,bus,jack,t2,pitch,141.71875,0.0,108.0873120004082,116.45068147997836
12.0,en,bus,jack,t2,pitch,596.6852678571429,0.0,74.3167689732143,0.0
13.5,en,bus,jack,t2,pitch,302.48046875,0.0,65.3837955212467,0.0
15.0,en,bus,jack,t2,pitch,686.0208333333333,0.0,83.2296626984127,0.0
16.5,en,bus,jack,t2,pitch,164.51636904761904,0.0,106.1448014101474,121.728515625
18.0,en,bus,jack,t2,pitch,2977.1875,0.0,473.6049198325164,153.984375
19.5,en,bus,jack,t2,pitch,317.59791666666666,0.0,82.68031556372549,0.0
21.0,en,bus,jack,t2,pitch,423.203125,0.0,54.46775173611112,0.0
22.5,en,bus,jack,t2,pitch,372.4598214285714,0.0,80.89563492063492,0.0
24.0,en,bus,jack,t2,pitch,129.5703125,0.0,72.86484729740053,110.43506117724868
25.5,en,bus,jack,t2,pitch,132.1338427197802,0.0,86.92076691328575,120.60360863095238
27.0,en,bus,jack,t2,pitch,133.83561197916666,0.0,6.083436908143939,0.0
28.5,en,bus,jack,t2,pitch,186.38671875,0.0,89.79780350942461,111.95562686011904
30.0,en,bus,jack,t2,pitch,444.0164620535714,0.0,121.94921504638302,117.31998697916667
31.5,en,bus,jack,t2,pitch,197.61881510416669,0.0,72.93953792454482,0.0
33.0,en,bus,jack,t2,pitch,351.5625,0.0,44.0328555764411,0.0
34.5,en,bus,jack,t2,pitch,377.109375,0.0,102.3101080031622,27.313058035714285
36.0,en,bus,jack,t2,pitch,189.3098958333333,0.0,99.4918245944211,114.1796875
37.5,en,bus,jack,t2,pitch,274.765625,0.0,132.4912009074463,137.8671875
39.0,en,bus,jack,t2,pitch,357.265625,0.0,169.8278996394231,149.5703125
40.5,en,bus,jack,t2,pitch,321.40625,0.0,97.53186106542397,114.72309027777776
42.0,en,bus,jack,t2,pitch,177.6953125,0.0,97.78662991455263,136.68255208333332
43.5,en,bus,jack,t2,pitch,136.40625,0.0,78.85108652266246,116.1279296875
45.0,en,bus,jack,t2,pitch,163.59375,0.0,72.99821820175438,123.92578125
46.5,en,bus,jack,t2,pitch,121.8658364661654,0.0,36.10097741269292,0.0
48.0,en,bus,jack,t2,pitch,471.484375,0.0,125.089453125,146.31429036458331
49.5,en,bus,jack,t2,pitch,339.0625,0.0,140.51238167576057,124.04042658730158
51.0,en,bus,jack,t2,pitch,156.8359375,0.0,89.58725931186869,126.42046440972221
52.5,en,bus,jack,t2,pitch,294.6875,0.0,48.8624877034147,0.0
54.0,en,bus,jack,t2,pitch,611.62890625,0.0,162.7620470530627,137.63671875
55.5,en,bus,jack,t2,pitch,376.640625,0.0,82.16675099206348,0.0
57.0,en,bus,jack,t2,pitch,166.25,105.50130208333334,143.08556616512345,145.4783606150794
58.5,en,bus,jack,t2,pitch,315.9375,0.0,70.27269151475694,0.0
60.0,en,bus,jack,t2,pitch,341.71875,0.0,82.00781888276144,108.49609375
61.5,en,bus,jack,t2,pitch,390.390625,0.0,51.86919177827381,0.0
63.0,en,bus,jack,t2,pitch,314.94140625,0.0,48.052619485294116,0.0
64.5,en,bus,jack,t2,pitch,457.3865327380952,0.0,101.67895818789192,0.0
66.0,en,bus,jack,t2,pitch,497.4321056547619,75.11997767857143,223.92142666361417,136.064453125
67.5,en,bus,jack,t2,pitch,350.625,0.0,80.40940057663691,0.0
69.0,en,bus,jack,t2,pitch,177.91666666666666,0.0,115.23551677044172,134.96744791666669
70.5,en,bus,jack,t2,pitch,123.74875372023808,0.0,58.88310613680622,54.54249526515151
72.0,en,bus,jack,t2,pitch,256.484375,0.0,40.848214285714285,0.0
73.5,en,bus,jack,t2,pitch,386.5625,0.0,111.70473574838294,110.90974195075756
75.0,en,bus,jack,t2,pitch,173.671875,0.0,59.537866095359924,0.0
76.5,en,bus,jack,t2,pitch,410.15625,0.0,130.84508153521827,126.984375
78.0,en,bus,jack,t2,pitch,327.421875,0.0,120.73988172743056,126.27821180555554
79.5,en,bus,jack,t2,pitch,501.40625,0.0,88.3031925154321,0.0
81.0,en,bus,jack,t2,pitch,296.5625,0.0,106.13194842330871,126.127201140873
82.5,en,bus,jack,t2,pitch,304.6875,0.0,72.1523650085034,0.0
84.0,en,bus,jack,t2,pitch,920.6901041666669,0.0,130.13077007340988,118.93861607142856
85.5,en,bus,jack,t2,pitch,351.5625,0.0,35.36530671296296,0.0
87.0,en,bus,jack,t2,pitch,363.28125,0.0,81.30048076923077,0.0
88.5,en,bus,jack,t2,pitch,283.828125,0.0,123.6416425945378,140.45572916666666
90.0,en,bus,jack,t2,pitch,175.244140625,0.0,82.54967518375722,125.2880859375
91.5,en,bus,jack,t2,pitch,468.75,0.0,96.14572811447812,95.75021560470779
93.0,en,bus,jack,t2,pitch,181.5234375,0.0,101.19538483796298,158.04036458333334
94.5,en,bus,jack,t2,pitch,135.359375,0.0,61.95679344621432,82.52678571428572
96.0,en,bus,jack,t2,pitch,134.55729166666669,0.0,80.32970547571185,124.00520833333331
97.5,en,bus,jack,t2,pitch,164.375,0.0,23.227752976190477,0.0
99.0,en,bus,jack,t2,pitch,261.25,0.0,94.51969355450512,137.509765625
100.5,en,bus,jack,t2,pitch,694.01953125,0.0,142.9535656710601,112.13975694444444
102.0,en,bus,jack,t2,pitch,145.9609375,0.0,119.49610050684271,124.7607421875
103.5,en,bus,jack,t2,pitch,147.65625,0.0,101.75159066970409,133.13802083333331
105.0,en,bus,jack,t2,pitch,421.875,0.0,79.12768167162699,0.0
106.5,en,bus,jack,t2,pitch,249.3880208333333,0.0,88.91576833858544,137.8125
108.0,en,bus,jack,t2,pitch,271.015625,0.0,93.03638599537038,57.75390625
109.5,en,bus,jack,t2,pitch,184.453125,0.0,67.8822799903759,58.91077898550724
111.0,en,bus,jack,t2,pitch,386.796875,0.0,69.44133853722649,0.0
112.5,en,bus,jack,t2,pitch,376.328125,0.0,44.29704632675438,0.0
114.0,en,bus,jack,t2,pitch,293.359375,0.0,144.59823509659546,146.40625
115.5,en,bus,jack,t2,pitch,139.48177083333331,0.0,65.91522735396242,36.21826171875
117.0,en,bus,jack,t2,pitch,257.578125,0.0,81.18908110119048,118.31733630952382
118.5,en,bus,jack,t2,pitch,126.47786458333331,0.0,6.022755456349206,0.0
120.0,en,bus,jack,t2,pitch,182.08984375,85.5704365079365,142.132929213352,143.56987847222223
121.5,en,bus,jack,t2,pitch,154.51822916666669,0.0,59.766887874941645,0.0
123.0,en,bus,jack,t2,pitch,348.984375,0.0,110.15198206018519,90.65516493055556
124.5,en,bus,jack,t2,pitch,251.58203125,0.0,48.7197265625,0.0
126.0,en,bus,jack,t2,pitch,129.34895833333334,0.0,48.737190046090554,0.0
127.5,en,bus,jack,t2,pitch,119.01041666666666,0.0,59.68578684552115,39.208984375
129.0,en,bus,jack,t2,pitch,457.96875,0.0,117.52830058396465,109.51236979166666
130.5,en,bus,jack,t2,pitch,179.609375,0.0,95.26168935552616,130.1931568287037
132.0,en,bus,jack,t2,pitch,134.53125,0.0,74.60566885640053,119.53504529553048
133.5,en,bus,jack,t2,pitch,186.796875,0.0,64.33662471064815,47.287109375
135.0,en,bus,jack,t2,pitch,150.546875,0.0,77.6247054811508,125.20786830357144
136.5,en,bus,jack,t2,pitch,372.8125,0.0,113.2186654132139,114.06006117724868
138.0,en,bus,jack,t2,pitch,361.40625,0.0,77.79908525910365,79.78236607142857
139.5,en,bus,jack,t2,pitch,175.3515625,0.0,22.727350603070175,0.0
141.0,en,bus,jack,t2,pitch,171.32161458333331,0.0,107.80063008724586,127.83203125
142.5,en,bus,jack,t2,pitch,187.109375,0.0,78.08542080026456,61.69456845238096
144.0,en,bus,jack,t2,pitch,484.8515625,103.41796875,191.55702642746914,157.88302951388889
145.5,en,bus,jack,t2,pitch,350.3125,0.0,27.29076244212963,0.0
147.0,en,bus,jack,t2,pitch,266.796875,0.0,65.56880482456141,0.0
148.5,en,bus,jack,t2,pitch,150.05208333333331,0.0,54.567207981334725,0.0
150.0,en,bus,jack,t2,pitch,375.4296875,0.0,135.98062031525575,145.8493923611111
151.5,en,bus,jack,t2,pitch,253.65104166666669,0.0,98.93414855634094,127.44363839285714
153.0,en,bus,jack,t2,pitch,2722.5,0.0,178.8171440972222,0.0
154.5,en,bus,jack,t2,pitch,349.296875,34.140625,144.46326672801797,124.02864583333334
156.0,en,bus,jack,t2,pitch,157.421875,0.0,67.4793359375,41.29557291666667
157.5,en,bus,jack,t2,pitch,353.203125,0.0,81.6932619653567,0.0
159.0,en,bus,jack,t2,pitch,3527.34375,0.0,619.6356956845237,116.171875
160.5,en,bus,jack,t2,pitch,271.953125,0.0,70.50792256089005,0.0
162.0,en,bus,jack,t2,pitch,176.67643229166669,0.0,105.23492528521827,143.74593098958334
163.5,en,bus,jack,t2,pitch,390.390625,0.0,113.16123038151497,135.8447265625
165.0,en,bus,jack,t2,pitch,296.06770833333337,0.0,91.87285009963583,122.03671875000002
166.5,en,bus,jack,t2,pitch,477.421875,0.0,93.98075551835318,0.0
168.0,en,bus,jack,t2,pitch,646.0546875,0.0,70.98772321428571,0.0
169.5,en,bus,jack,t2,pitch,157.76692708333331,0.0,93.55734435125059,125.96354166666669
171.0,en,bus,jack,t2,pitch,181.56901041666663,0.0,75.46576891447368,117.5
172.5,en,bus,jack,t2,pitch,381.71875,0.0,82.54014508928572,0.0
174.0,en,bus,jack,t2,pitch,166.54622395833334,0.0,43.45003365929705,0.0
175.5,en,bus,jack,t2,pitch,584.765625,0.0,197.3584232390873,160.703125
177.0,en,bus,jack,t2,pitch,297.890625,111.27604166666666,144.36236281622024,124.32942708333334
178.5,en,bus,jack,t2,pitch,272.734375,0.0,62.26117476851852,0.0
180.0,en,bus,jack,t2,pitch,134.20390625,0.0,55.481227919853836,0.0
181.5,en,bus,jack,t2,pitch,583.6197916666667,0.0,101.37503720238095,77.74441964285714
183.0,en,bus,jack,t2,pitch,187.6953125,0.0,66.80601242690058,0.0
184.5,en,bus,jack,t2,pitch,171.85546875,0.0,100.8561455953383,131.9072265625
186.0,en,bus,jack,t2,pitch,583.828125,0.0,179.05057198660714,137.72330729166669
187.5,en,bus,jack,t2,pitch,496.40625,0.0,109.2391890914352,96.34505208333333
189.0,en,bus,jack,t2,pitch,713.671875,0.0,196.76700367647058,0.0
190.5,en,bus,jack,t2,pitch,164.51822916666669,0.0,106.04581759500552,138.50911458333331
192.0,en,bus,jack,t2,pitch,158.8671875,0.0,36.1361400462963,0.0
193.5,en,bus,jack,t2,pitch,383.359375,0.0,180.86695951617827,131.27622767857142
195.0,en,bus,jack,t2,pitch,161.2890625,0.0,73.10084059665533,90.37946428571428
196.5,en,bus,jack,t2,pitch,368.28125,0.0,140.6987527382748,132.0028044871795
198.0,en,bus,jack,t2,pitch,264.54427083333337,0.0,96.55400732113021,132.51953125
199.5,en,bus,jack,t2,pitch,114.34375,0.0,21.635106464460787,0.0
201.0,en,bus,jack,t2,pitch,254.6875,0.0,85.40210333265252,119.365234375
202.5,en,bus,jack,t2,pitch,714.53515625,0.0,90.75875289351852,37.91666666666667
204.0,en,bus,jack,t2,pitch,234.12109375,0.0,61.42160397812971,0.0
205.5,en,bus,jack,t2,pitch,176.57552083333331,0.0,84.10753348214286,114.375
207.0,en,bus,jack,t2,pitch,374.765625,0.0,111.54829321159887,122.60393415178571
208.5,en,bus,jack,t2,pitch,467.421875,0.0,97.41588796977123,111.80121527777776
210.0,en,bus,jack,t2,pitch,138.51779513888889,0.0,92.0667454769737,124.67447916666669
211.5,en,bus,jack,t2,pitch,244.921875,0.0,51.11863324431335,0.0
213.0,en,bus,jack,t2,pitch,157.4609375,0.0,50.95423751531863,0.0
214.5,en,bus,jack,t2,pitch,255.0520833333333,0.0,110.56750919117647,126.43359375
216.0,en,bus,jack,t2,pitch,267.890625,0.0,87.24885085978835,112.84505208333331
217.5,en,bus,jack,t2,pitch,130.7978877314815,0.0,53.551058409825764,0.0
219.0,en,bus,jack,t2,pitch,376.875,0.0,39.664179981203006,0.0
220.5,en,bus,jack,t2,pitch,432.8125,0.0,106.32349917763158,0.0
222.0,en,bus,jack,t2,pitch,388.28125,0.0,166.9204456453634,152.05078125
223.5,en,bus,jack,t2,pitch,354.84375,0.0,130.23840009093917,113.06315104166669
225.0,en,bus,jack,t2,pitch,582.5,0.0,125.69087009803921,0.0
226.5,en,bus,jack,t2,pitch,493.0171130952381,0.0,158.40993277736442,117.73402622767857
228.0,en,bus,jack,t2,pitch,367.1875,0.0,113.63725557383042,133.45486111111111
229.5,en,bus,jack,t2,pitch,410.15625,0.0,134.2473031503183,127.00439453124997
231.0,en,bus,jack,t2,pitch,155.61197916666666,0.0,76.98475574311756,109.37141927083331
232.5,en,bus,jack,t2,pitch,339.84375,0.0,85.47300135103383,0.0
234.0,en,bus,jack,t2,pitch,364.140625,0.0,41.987102864583335,0.0
235.5,en,bus,jack,t2,pitch,212.8125,0.0,85.8233024691358,118.0177951388889
237.0,en,bus,jack,t2,pitch,714.375,0.0,237.60073091736695,125.48177083333331
238.5,en,bus,jack,t2,pitch,376.71875,0.0,116.82652319950496,121.37586805555554
240.0,en,bus,jack,t2,pitch,410.078125,0.0,74.45652958152958,0.0
241.5,en,bus,jack,t2,pitch,358.95833333333337,0.0,91.44387400793651,110.31696428571428
243.0,en,bus,jack,t2,pitch,530.0,0.0,128.23304535934744,125.76571800595238
244.5,en,bus,jack,t2,pitch,422.34375,0.0,106.51088169642857,0.0
246.0,en,bus,jack,t2,pitch,413.48828125,0.0,105.23651615251364,126.09375
247.5,en,bus,jack,t2,pitch,425.46875,0.0,75.84464518229166,0.0
249.0,en,bus,jack,t2,pitch,359.84375,0.0,142.2951436584249,125.859375
250.5,en,bus,jack,t2,pitch,148.10546875,0.0,82.49634176587301,116.2578125
252.0,en,bus,jack,t2,pitch,443.28125,0.0,107.88919714725378,137.50944010416666
253.5,en,bus,jack,t2,pitch,273.28125,0.0,68.39170696924603,0.0
255.0,en,bus,jack,t2,pitch,451.40625,0.0,92.359375,0.0
256.5,en,bus,jack,t2,pitch,143.75,0.0,37.56167741402116,0.0
258.0,en,bus,jack,t2,pitch,161.25,0.0,101.35225074404761,118.10221354166666
259.5,en,bus,jack,t2,pitch,126.91927083333331,0.0,42.289512766912324,0.0
261.0,en,bus,jack,t2,pitch,162.79947916666669,0.0,102.34307040387426,113.86067708333334
262.5,en,bus,jack,t2,pitch,0.0,0.0,0.0,0.0
264.0,en,bus,jack,t2,pitch,0.0,0.0,0.0,0.0
0.0,en,bus,jack,t4,pitch,0.0,0.0,0.0,0.0
1.5,en,bus,jack,t4,pitch,339.140625,0.0,167.03684413580245,138.76953125
3.0,en,bus,jack,t4,pitch,375.78125,0.0,115.36838958609984,114.80043247767856
4.5,en,bus,jack,t4,pitch,222.9994419642857,0.0,24.55998883928571,0.0
6.0,en,bus,jack,t4,pitch,146.60833333333332,0.0,64.99273167600373,82.00446428571428
7.5,en,bus,jack,t4,pitch,381.0546875,0.0,112.77847497171945,117.5135216346154
9.0,en,bus,jack,t4,pitch,263.828125,0.0,68.3016237745098,0.0
10.5,en,bus,jack,t4,pitch,686.19140625,0.0,134.76809768202884,118.376171875
12.0,en,bus,jack,t4,pitch,320.078125,0.0,54.63226279053288,0.0
13.5,en,bus,jack,t4,pitch,911.4322916666669,0.0,204.06290529132326,158.98470052083331
15.0,en,bus,jack,t4,pitch,216.02818080357144,0.0,106.60819722135437,122.70345052083334
16.5,en,bus,jack,t4,pitch,419.53125,0.0,70.87507233796296,0.0
18.0,en,bus,jack,t4,pitch,350.859375,0.0,59.33967078807572,0.0
19.5,en,bus,jack,t4,pitch,118.58948863636364,0.0,14.882143702651515,0.0
21.0,en,bus,jack,t4,pitch,236.2109375,0.0,69.92621922901104,83.80824497767857
22.5,en,bus,jack,t4,pitch,158.65234375,0.0,66.97955198863002,48.55956127025462
24.0,en,bus,jack,t4,pitch,140.373046875,0.0,23.648489428323415,0.0
25.5,en,bus,jack,t4,pitch,154.53233506944446,0.0,100.65698420571933,129.01975047831633
27.0,en,bus,jack,t4,pitch,116.72135416666666,0.0,13.181119791666665,0.0
28.5,en,bus,jack,t4,pitch,161.11979166666666,101.234375,129.8874209449405,128.25334821428572
30.0,en,bus,jack,t4,pitch,387.421875,0.0,157.09247116815476,118.77278645833334
31.5,en,bus,jack,t4,pitch,691.40625,0.0,116.74664597284226,110.13020833333334
33.0,en,bus,jack,t4,pitch,482.734375,0.0,102.92499821803722,107.44140625
34.5,en,bus,jack,t4,pitch,391.71875,0.0,109.48199990354938,98.9990234375
36.0,en,bus,jack,t4,pitch,391.71875,0.0,147.7110801342298,144.375
37.5,en,bus,jack,t4,pitch,462.9765625,0.0,117.59283802496692,121.66666666666666
39.0,en,bus,jack,t4,pitch,987.91015625,0.0,122.5644763764881,115.56733630952381
40.5,en,bus,jack,t4,pitch,110.5154079861111,0.0,33.709270189445974,0.0
42.0,en,bus,jack,t4,pitch,188.6154513888889,0.0,56.74363322585979,0.0
43.5,en,bus,jack,t4,pitch,647.34375,0.0,145.90387072074202,116.0859375
45.0,en,bus,jack,t4,pitch,620.5729166666667,0.0,214.57941292377328,130.14496527777777
46.5,en,bus,jack,t4,pitch,386.4107142857143,0.0,75.14950572503307,0.0
48.0,en,bus,jack,t4,pitch,162.1875,0.0,96.72746165595869,113.7685763888889
49.5,en,bus,jack,t4,pitch,187.16796875,0.0,91.87308610443377,118.81184895833334
51.0,en,bus,jack,t4,pitch,154.81119791666669,0.0,102.31588606934001,123.0251736111111
52.5,en,bus,jack,t4,pitch,342.96875,0.0,69.93698071676587,50.9287109375
54.0,en,bus,jack,t4,pitch,165.35714285714283,0.0,69.69036546910431,0.0
55.5,en,bus,jack,t4,pitch,184.53125,0.0,88.05370114739975,126.59505208333331
57.0,en,bus,jack,t4,pitch,741.0546875,0.0,154.58762529968584,140.1634837962963
58.5,en,bus,jack,t4,pitch,268.9453125,0.0,140.0607020540783,144.62890625
60.0,en,bus,jack,t4,pitch,164.462890625,0.0,85.13421611483135,115.03794642857143
61.5,en,bus,jack,t4,pitch,315.15625,0.0,191.20264446924602,161.84244791666666
63.0,en,bus,jack,t4,pitch,150.09765625,0.0,65.33392237103175,78.84905133928572
64.5,en,bus,jack,t4,pitch,419.0438988095238,0.0,88.3882728238197,107.341796875
66.0,en,bus,jack,t4,pitch,363.28125,0.0,72.79947362524922,0.0
67.5,en,bus,jack,t4,pitch,172.177734375,0.0,53.077264694940474,0.0
69.0,en,bus,jack,t4,pitch,239.2122395833333,100.10184151785714,157.5918977492922,138.74518800255848
70.5,en,bus,jack,t4,pitch,475.703125,0.0,151.13100405092592,112.78645833333331
72.0,en,bus,jack,t4,pitch,165.97005208333331,0.0,30.928500306372545,0.0
73.5,en,bus,jack,t4,pitch,184.42243303571428,0.0,84.32890243437117,129.580078125
75.0,en,bus,jack,t4,pitch,330.72395833333337,0.0,70.75981837143132,17.3626708984375
76.5,en,bus,jack,t4,pitch,163.4375,0.0,90.52263267217522,124.150390625
78.0,en,bus,jack,t4,pitch,144.95442708333331,0.0,89.53530722685709,121.26302083333334
79.5,en,bus,jack,t4,pitch,159.0625,0.0,79.0539878885582,115.53689081101189
81.0,en,bus,jack,t4,pitch,1902.8125,0.0,234.73642661591882,129.521484375
82.5,en,bus,jack,t4,pitch,132.77064732142858,0.0,18.748776237468675,0.0
84.0,en,bus,jack,t4,pitch,136.5498798076923,0.0,67.62416553986378,113.72798665364584
85.5,en,bus,jack,t4,pitch,150.078125,0.0,39.763615038029094,0.0
87.0,en,bus,jack,t4,pitch,790.15625,0.0,170.56501546654542,151.75130208333331
88.5,en,bus,jack,t4,pitch,391.484375,0.0,116.72202556803971,131.60270514455783
90.0,en,bus,jack,t4,pitch,317.96875,0.0,46.324326441102755,0.0
91.5,en,bus,jack,t4,pitch,165.3125,0.0,90.93977573939732,129.60695684523807
93.0,en,bus,jack,t4,pitch,487.1875,0.0,90.84337563873929,116.13806955073693
94.5,en,bus,jack,t4,pitch,469.609375,0.0,92.35422014508929,0.0
96.0,en,bus,jack,t4,pitch,418.984375,0.0,88.85019476540617,0.0
97.5,en,bus,jack,t4,pitch,457.265625,0.0,111.9723460385256,116.155514299069
99.0,en,bus,jack,t4,pitch,808.59375,0.0,140.61145704838268,81.5673828125
100.5,en,bus,jack,t4,pitch,164.93923611111111,0.0,61.47535445601852,82.22786458333334
102.0,en,bus,jack,t4,pitch,390.3125,0.0,130.07444403108465,134.9175347222222
103.5,en,bus,jack,t4,pitch,274.0625,0.0,113.95469746492347,136.81911006590133
105.0,en,bus,jack,t4,pitch,423.125,0.0,84.1488494819224,0.0
106.5,en,bus,jack,t4,pitch,1369.1145833333337,0.0,250.674649973322,112.65397135416667
108.0,en,bus,jack,t4,pitch,3926.71875,0.0,394.11539233749056,0.0
109.5,en,bus,jack,t4,pitch,495.390625,0.0,82.09893176020408,0.0
111.0,en,bus,jack,t4,pitch,592.8943452380952,0.0,163.2514124139239,121.2912326388889
112.5,en,bus,jack,t4,pitch,1252.8255208333337,0.0,147.77734292328043,107.890625
114.0,en,bus,jack,t4,pitch,476.5625,0.0,113.09704350490198,115.68359375
115.5,en,bus,jack,t4,pitch,377.96875,0.0,73.71393979741019,0.0
117.0,en,bus,jack,t4,pitch,253.359375,0.0,123.85914539155506,126.02477058531746
118.5,en,bus,jack,t4,pitch,163.18359375,0.0,63.01018212551224,55.55826822916666
120.0,en,bus,jack,t4,pitch,160.38411458333334,0.0,50.39943119517543,0.0
121.5,en,bus,jack,t4,pitch,126.328125,0.0,62.28402915064241,112.57502480158728
123.0,en,bus,jack,t4,pitch,341.640625,0.0,95.20213379767416,101.00640190972223
124.5,en,bus,jack,t4,pitch,198.9453125,0.0,102.79243827160494,136.72251157407405
126.0,en,bus,jack,t4,pitch,127.77957589285714,0.0,75.12719746131718,117.94146136463844
127.5,en,bus,jack,t4,pitch,336.25,0.0,117.43932041967429,115.99553571428572
129.0,en,bus,jack,t4,pitch,148.40494791666669,0.0,68.64653232473545,63.095703125
130.5,en,bus,jack,t4,pitch,181.171875,0.0,81.2572009858631,113.82038225446428
132.0,en,bus,jack,t4,pitch,383.822265625,0.0,143.18411458333333,154.77213541666666
133.5,en,bus,jack,t4,pitch,135.48177083333334,0.0,82.45346257716048,117.03515625
135.0,en,bus,jack,t4,pitch,141.1273871527778,0.0,70.98946879822532,113.46110026041667
136.5,en,bus,jack,t4,pitch,949.7265625,0.0,147.54803757440476,105.37597656249999
138.0,en,bus,jack,t4,pitch,399.609375,0.0,60.1206390542328,0.0
139.5,en,bus,jack,t4,pitch,178.15104166666669,0.0,85.67035753750818,101.73828125
141.0,en,bus,jack,t4,pitch,374.765625,0.0,120.16483684501262,113.10221354166667
142.5,en,bus,jack,t4,pitch,171.62109375,0.0,102.94572663483795,120.15039062499999
144.0,en,bus,jack,t4,pitch,195.390625,0.0,98.39520804463761,138.203125
145.5,en,bus,jack,t4,pitch,339.39453125,0.0,119.81262808466444,114.34405438311688
147.0,en,bus,jack,t4,pitch,414.53125,0.0,76.66935307017543,0.0
148.5,en,bus,jack,t4,pitch,123.49609375,0.0,31.38960898042929,0.0
150.0,en,bus,jack,t4,pitch,189.08203125,0.0,47.75215773809524,0.0
151.5,en,bus,jack,t4,pitch,917.9231770833331,0.0,197.17522977941172,135.41034226190476
153.0,en,bus,jack,t4,pitch,146.328125,0.0,52.05856791501323,0.0
154.5,en,bus,jack,t4,pitch,368.671875,0.0,137.87796834879785,117.73385416666667
156.0,en,bus,jack,t4,pitch,159.453125,0.0,108.7000700415197,133.28915550595238
157.5,en,bus,jack,t4,pitch,302.8125,0.0,53.570933400848766,0.0
159.0,en,bus,jack,t4,pitch,468.75,0.0,69.93785962301588,0.0
160.5,en,bus,jack,t4,pitch,165.2001953125,66.97544642857143,136.98724414244865,128.984375
162.0,en,bus,jack,t4,pitch,159.4921875,0.0,55.33773389274691,0.0
163.5,en,bus,jack,t4,pitch,799.453125,0.0,199.20891628115893,131.953125
165.0,en,bus,jack,t4,pitch,401.328125,0.0,109.42144546398697,130.04305893759022
166.5,en,bus,jack,t4,pitch,147.02790178571428,0.0,77.01543898809524,93.19140625
168.0,en,bus,jack,t4,pitch,4074.0625,0.0,373.4436519562252,126.0302734375
169.5,en,bus,jack,t4,pitch,446.875,0.0,91.33977521929823,0.0
