amplitude_mean,amplitude_max,amplitude_min,amplitude_median,amplitude_std,time_5,amplitude_missing,sensor,language,tone,participant,script
-48.945204747872346,-34.67948204,-71.15831014,-47.44018502,8.61937149576309,115.00000000000001,0,amplitudes,ch,bus,yaoyi,t1
-52.43246959229166,-40.89867472,-67.46062816,-50.400620155,7.464624127551001,120.00000000000001,0,amplitudes,ch,bus,yaoyi,t1
-50.869444925,-35.22674161,-69.39167406,-48.690575695,9.983096801460375,125.00000000000001,1,amplitudes,ch,bus,yaoyi,t1
-48.987764056875,-35.5830128,-67.68826979,-45.54406348,9.056716445580113,130.0,0,amplitudes,ch,bus,yaoyi,t1
-50.96396701978261,-40.1800992,-68.37328354,-47.67905469,8.92021995774711,135.0,1,amplitudes,ch,bus,yaoyi,t1
-47.54937362106383,-35.4957262,-68.76100247,-45.91825464,7.943977052723178,140.0,0,amplitudes,ch,bus,yaoyi,t1
-48.80516654617021,-36.24214249,-69.00328014,-45.67672318,9.460974583940581,145.0,1,amplitudes,ch,bus,yaoyi,t1
-53.745856237659574,-39.55457746,-70.10998755,-50.74461022,9.472162696628235,150.0,0,amplitudes,ch,bus,yaoyi,t1
-48.019973343333334,-35.67610091,-68.77856641,-44.64360331,9.917000635113295,155.0,0,amplitudes,ch,bus,yaoyi,t1
-48.068952920638296,-36.06079791,-69.7541639,-47.16406982,8.185668963479566,160.0,1,amplitudes,ch,bus,yaoyi,t1
-48.49236534893617,-36.62323149,-68.26749746,-45.67688381,9.0733545624891,165.0,0,amplitudes,ch,bus,yaoyi,t1
-52.11603730972222,-39.03955163,-68.05414995,-48.83990374,9.380046344350715,170.0,1,amplitudes,ch,bus,yaoyi,t1
-51.54620193957447,-38.54664604,-70.22832313,-49.01751877,9.016458311565138,0.0,1,amplitudes,en,bus,yaoyi,t3
-50.172900788936175,-42.36025782,-65.85333459,-48.11688479,6.2690436795267965,5.0,0,amplitudes,en,bus,yaoyi,t3
-53.76805241541667,-40.20406565,-67.71758728,-53.25913256,9.147645537365705,10.0,0,amplitudes,en,bus,yaoyi,t3
-52.443431921063834,-40.73206447,-68.24951191,-49.8381326,8.356696112889995,15.000000000000002,0,amplitudes,en,bus,yaoyi,t3
-50.416257309361704,-42.14667171,-67.062412,-47.7897569,6.804657453373089,20.0,1,amplitudes,en,bus,yaoyi,t3
-52.81130545891304,-41.87878693,-67.25225822,-49.809446355,7.411782084376958,25.0,1,amplitudes,en,bus,yaoyi,t3
-51.85141164404256,-42.58418774,-66.78158253,-49.58086579,6.569610628955475,30.000000000000004,1,amplitudes,en,bus,yaoyi,t3
-58.45678896212766,-40.86603106,-70.23012978,-61.5120689,8.469912936507395,35.0,1,amplitudes,en,bus,yaoyi,t3
-50.55592851152174,-39.53811676,-65.7737769,-47.823030564999996,7.0185887532284355,40.0,1,amplitudes,en,bus,yaoyi,t3
-52.5580656125,-45.51130073,-65.67448851,-49.24497014000001,6.456006434793959,45.0,0,amplitudes,en,bus,yaoyi,t3
-50.58667224765957,-38.02844465,-67.0118665,-48.95716887,8.026419467538508,50.0,0,amplitudes,en,bus,yaoyi,t3
-50.49517078851064,-41.3338973,-62.68305665,-48.39762827,6.509234997395551,55.0,0,amplitudes,en,bus,yaoyi,t3
-52.7199850693617,-42.18781076,-67.814173,-50.35790068,7.114404886702563,60.00000000000001,1,amplitudes,en,bus,yaoyi,t3
-49.605417513478265,-37.69486849,-66.02557394,-48.072195215,6.96913651686635,65.0,1,amplitudes,en,bus,yaoyi,t3
-52.98732590979167,-44.86025977,-66.31664222,-50.80164003,6.09123414956387,70.0,0,amplitudes,en,bus,yaoyi,t3
-55.92221132553191,-44.82660233,-66.38288196,-55.13181795,6.34531726020731,75.0,0,amplitudes,en,bus,yaoyi,t3
-51.187317788297875,-42.15368499,-66.55127941,-48.11250217,7.270529644895975,80.0,0,amplitudes,en,bus,yaoyi,t3
-53.083507884583334,-39.46680461,-66.92422746,-51.0913338,7.648357481687116,85.0,0,amplitudes,en,bus,yaoyi,t3
-52.707053803617015,-39.60143525,-69.17995347,-49.21303355,8.651308456161058,90.0,0,amplitudes,en,bus,yaoyi,t3
-48.101038051875,-40.01669883,-67.98988142,-46.094585859999995,6.139788285265772,95.0,0,amplitudes,en,bus,yaoyi,t3
-53.27383800888889,-40.34666785,-68.68768196,-49.95523626,8.567495401759622,100.0,2,amplitudes,en,bus,yaoyi,t3
-49.096530480425535,-39.24206972,-64.85301881,-45.57049119,8.554577313558422,105.0,0,amplitudes,en,bus,yaoyi,t3
-51.578093959583335,-39.19817451,-67.85551354,-49.014250425,8.321272535051024,110.0,0,amplitudes,en,bus,yaoyi,t3
-51.46078713456522,-39.47182807,-67.35596972,-49.368901640000004,7.565600502606466,115.00000000000001,1,amplitudes,en,bus,yaoyi,t3
-52.929085143125,-38.59038129,-66.83380714,-52.068121485,8.124681911401135,120.00000000000001,0,amplitudes,en,bus,yaoyi,t3
-51.49877825717391,-41.04740334,-69.41576722,-48.531048885000004,8.361159961014394,125.00000000000001,1,amplitudes,en,bus,yaoyi,t3
-54.66370560170213,-39.33169637,-69.12706197,-54.44215325,9.70533996512639,130.0,1,amplitudes,en,bus,yaoyi,t3
-51.28511281468085,-41.60895217,-67.06959512,-49.22389984,6.3154691127990965,135.0,0,amplitudes,en,bus,yaoyi,t3
-50.942775681875,-41.29685771,-65.80238639,-47.74445899,7.147979700964231,140.0,0,amplitudes,en,bus,yaoyi,t3
-48.798319400217395,-42.73004694,-60.51101215,-46.517311695000004,5.065292745175618,145.0,1,amplitudes,en,bus,yaoyi,t3
-52.580491994042546,-39.45937127,-65.56896388,-51.71474046,7.244815060876178,150.0,1,amplitudes,en,bus,yaoyi,t3
-49.36117922521739,-41.08322049,-64.58259267,-46.219598005,7.340125312918538,155.0,1,amplitudes,en,bus,yaoyi,t3
-51.243871393125,-42.53135706,-68.03934102,-48.245721020000005,7.5422040860576836,160.0,0,amplitudes,en,bus,yaoyi,t3
-53.51822514875,-37.71488991,-66.24701113,-53.806382225,7.706152814429283,165.0,0,amplitudes,en,bus,yaoyi,t3
-50.851492958444446,-38.88941001,-65.5231129,-50.10830696,7.889970867229877,170.0,2,amplitudes,en,bus,yaoyi,t3
-50.31608009021739,-41.17113998,-66.57617201,-47.860931955,6.687967537051057,175.0,1,amplitudes,en,bus,yaoyi,t3
-51.08811323934783,-40.22513883,-65.09879765,-50.199664885000004,6.487612200710991,180.0,2,amplitudes,en,bus,yaoyi,t3
-52.94809376851064,-39.94987676,-68.26885951,-53.76186264,9.426739467469266,185.0,0,amplitudes,en,bus,yaoyi,t3
-51.18372336866667,-39.91830933,-68.32260859,-47.94752874,9.065272892600973,190.0,3,amplitudes,en,bus,yaoyi,t3
-50.47395566065218,-40.49140437,-66.22247643,-47.8428738,8.081668939792022,195.0,1,amplitudes,en,bus,yaoyi,t3
-53.699856429166665,-43.61297973,-69.76079512,-52.09622182,7.781918867687429,200.0,0,amplitudes,en,bus,yaoyi,t3
-49.794930218085106,-40.010484,-68.32736141,-45.80171081,8.181182232033157,205.0,0,amplitudes,en,bus,yaoyi,t3
-49.94494283416666,-39.81108464,-69.29137595,-47.148843325,8.01759682344864,210.0,0,amplitudes,en,bus,yaoyi,t3
-50.33108329478261,-40.4808981,-66.31485317,-47.183014915,8.114032041721298,215.0,1,amplitudes,en,bus,yaoyi,t3
-50.67928499021739,-37.31464295,-67.28436606,-48.530222625,8.234158854669277,220.0,2,amplitudes,en,bus,yaoyi,t3
-51.61386552934783,-40.84674095,-67.13253084,-49.249861495000005,8.213718294826624,225.0,1,amplitudes,en,bus,yaoyi,t3
-51.04830234208333,-40.90686036,-66.83182905,-48.212094395,7.109784833029197,230.00000000000003,0,amplitudes,en,bus,yaoyi,t3
-54.624566269210526,-40.90591018,-67.49703044,-52.379001335,8.391181261046995,235.00000000000003,0,amplitudes,en,bus,yaoyi,t3
-54.541348000851066,-39.95932332,-75.79758689,-51.80150925,10.82189458767522,0.0,1,amplitudes,en,bus,yaoyi,t4
-58.82742272468085,-39.52446792,-70.19421947,-62.97974226,10.44795111627622,5.0,0,amplitudes,en,bus,yaoyi,t4
-51.829285294583336,-42.91998881,-66.20920018,-49.342464905,7.016536260410592,10.0,0,amplitudes,en,bus,yaoyi,t4
-51.352252054680854,-41.33441452,-64.47962266,-50.65298042,6.371380720086926,15.000000000000002,0,amplitudes,en,bus,yaoyi,t4
-52.48310803604167,-39.91018734,-64.64304932,-51.178140615000004,7.327841536284917,20.0,0,amplitudes,en,bus,yaoyi,t4
-50.70410359391304,-40.43687524,-66.92324891,-48.802476055,7.316472315983399,25.0,1,amplitudes,en,bus,yaoyi,t4
-52.85379605319149,-45.17755893,-67.12812472,-51.05896655,5.875504769355993,30.000000000000004,1,amplitudes,en,bus,yaoyi,t4
-50.983589536595744,-41.11658862,-67.37865968,-48.89495603,6.157886657749605,35.0,0,amplitudes,en,bus,yaoyi,t4
-54.75943247468085,-38.41016662,-68.88004314,-52.45028802,8.882787209263382,40.0,1,amplitudes,en,bus,yaoyi,t4
-52.41298996234043,-43.21813455,-68.20786214,-48.98173486,6.995031509789099,45.0,0,amplitudes,en,bus,yaoyi,t4
-54.28403613404255,-41.21475443,-68.48239347,-51.88735617,7.780576491479446,50.0,0,amplitudes,en,bus,yaoyi,t4
-51.96541946583333,-41.0044155,-66.69956317,-50.20922935,7.6619159661896505,55.0,0,amplitudes,en,bus,yaoyi,t4
-50.09826695957447,-42.64383262,-67.88868369,-47.533341,7.028361050815465,60.00000000000001,0,amplitudes,en,bus,yaoyi,t4
-54.076817088750005,-42.54886083,-65.74799876,-52.94349662,7.170104610404108,65.0,0,amplitudes,en,bus,yaoyi,t4
-55.18198790583333,-40.01765535,-69.51186145,-53.80025002,8.950129919930829,70.0,0,amplitudes,en,bus,yaoyi,t4
-54.197735792340424,-42.33416531,-67.9655253,-52.73559543,8.482023347093252,75.0,0,amplitudes,en,bus,yaoyi,t4
-51.70676060652174,-42.47622235,-68.15254035,-48.95890701,7.0112672524114075,80.0,1,amplitudes,en,bus,yaoyi,t4
-52.742199870638295,-40.9357059,-71.08823412,-50.58378457,8.009424529378377,85.0,1,amplitudes,en,bus,yaoyi,t4
-54.05718018276596,-42.8781764,-66.67522786,-51.96136991,7.469238020343855,90.0,0,amplitudes,en,bus,yaoyi,t4
-53.41487700617021,-40.57552912,-69.26318238,-53.29142556,7.809879322840597,95.0,1,amplitudes,en,bus,yaoyi,t4
-56.479125188085106,-44.54996989,-69.46048217,-55.30719304,7.600578589671643,100.0,0,amplitudes,en,bus,yaoyi,t4
-54.75572256520834,-45.23995198,-66.37486471,-53.260682495,5.913876726554584,105.0,0,amplitudes,en,bus,yaoyi,t4
-54.281984653260864,-40.66643638,-66.94539791,-51.828019760000004,8.233578459323516,110.0,1,amplitudes,en,bus,yaoyi,t4
-53.578681370625,-44.02058186,-69.38325563,-50.8652497,6.890109765573963,115.00000000000001,0,amplitudes,en,bus,yaoyi,t4
-54.51445915804347,-45.22707082,-67.66222564,-54.22768367,5.925600306574514,120.00000000000001,1,amplitudes,en,bus,yaoyi,t4
-55.50335023104167,-43.43317609,-68.0223949,-52.898236855,8.886728902570507,125.00000000000001,0,amplitudes,en,bus,yaoyi,t4
-53.73117640638298,-45.5526455,-68.10633638,-51.00924924,7.244443434354734,130.0,1,amplitudes,en,bus,yaoyi,t4
-53.18963895956522,-43.16255928,-66.98380865,-50.730082685,6.947528240389464,135.0,1,amplitudes,en,bus,yaoyi,t4
-51.154193587916666,-40.21685162,-65.0858173,-50.14548902,7.116843738444166,140.0,0,amplitudes,en,bus,yaoyi,t4
-54.95020108695652,-45.92762389,-65.98356212,-54.700531819999995,6.298642213553896,145.0,1,amplitudes,en,bus,yaoyi,t4
-55.00808269191489,-43.47064174,-67.73237594,-52.45840564,8.126116689139367,150.0,1,amplitudes,en,bus,yaoyi,t4
-53.3435541106383,-41.88455549,-67.38224525,-52.02330816,6.221599219752752,155.0,0,amplitudes,en,bus,yaoyi,t4
-54.15682663531915,-43.28384933,-66.9114468,-52.69036179,7.586099186395528,160.0,1,amplitudes,en,bus,yaoyi,t4
-52.23395037638298,-43.36062057,-64.3639157,-51.34406911,5.554374192785205,165.0,0,amplitudes,en,bus,yaoyi,t4
-52.979991619375,-41.75019148,-64.57638429,-51.858084045,6.084752076892473,170.0,0,amplitudes,en,bus,yaoyi,t4
-53.14202867276596,-43.4810506,-70.75723291,-50.51020214,7.420143677767639,175.0,0,amplitudes,en,bus,yaoyi,t4
-54.16254480291667,-42.03087976,-66.9632698,-53.587664285,7.0503136852528,180.0,0,amplitudes,en,bus,yaoyi,t4
-51.225490175434786,-42.27421235,-64.05739944,-49.645798415,5.898990424736837,185.0,1,amplitudes,en,bus,yaoyi,t4
-55.61294683106382,-45.68244665,-69.18158531,-54.51118534,7.200749457772647,190.0,1,amplitudes,en,bus,yaoyi,t4
-51.94398033042553,-42.46446139,-67.73919377,-50.26537388,6.5836564097517085,195.0,1,amplitudes,en,bus,yaoyi,t4
-51.93756815361702,-40.8150225,-69.33406721,-51.16747882,7.59078992454473,200.0,0,amplitudes,en,bus,yaoyi,t4
-51.92058619851064,-44.19769596,-70.32288392,-49.2211583,7.247924586674593,205.0,1,amplitudes,en,bus,yaoyi,t4
-51.89801170222223,-42.86599282,-66.23303809,-50.14972155,6.307344053278052,210.0,2,amplitudes,en,bus,yaoyi,t4
-53.74743117666667,-41.02595135,-69.29276736,-53.57657001,7.903106809115134,215.0,0,amplitudes,en,bus,yaoyi,t4
-52.707311299555556,-44.61217569,-65.59213731,-52.24494795,5.645544871524605,220.0,2,amplitudes,en,bus,yaoyi,t4
-53.91526830208333,-43.26764581,-66.9528687,-51.709494985,7.322521777770134,225.0,0,amplitudes,en,bus,yaoyi,t4
-59.1304832,-42.58552424,-68.28557915,-60.949238195,7.055896302916272,230.00000000000003,0,amplitudes,en,bus,yaoyi,t4
-54.02345537893617,-38.27571984,-73.08206277,-51.2735446,10.038944419129006,0.0,1,amplitudes,en,bus,yaoyi,t2
-51.305534018085105,-40.56892176,-64.72425877,-49.83430113,7.318642500025903,5.0,0,amplitudes,en,bus,yaoyi,t2
-52.94582251916666,-42.27553168,-66.93674538,-51.105768395,7.776128933599841,10.0,0,amplitudes,en,bus,yaoyi,t2
-52.99416269957447,-43.59825194,-67.29412665,-50.38698357,6.938836845852711,15.000000000000002,0,amplitudes,en,bus,yaoyi,t2
-52.04357608833333,-41.62721416,-67.81030797,-50.31438772,7.24233369959587,20.0,0,amplitudes,en,bus,yaoyi,t2
-54.37224352106383,-41.29563693,-68.75545153,-53.4530693,8.412323962877103,25.0,0,amplitudes,en,bus,yaoyi,t2
-53.09827562395833,-41.98301022,-68.58975898,-50.846909065,7.06218777834789,30.000000000000004,0,amplitudes,en,bus,yaoyi,t2
-53.68742132217391,-42.37332,-71.13022241,-51.466436915,7.86375174342483,35.0,1,amplitudes,en,bus,yaoyi,t2
-52.98778106666666,-40.76259871,-67.67220492,-50.997653925,6.809355415049128,40.0,0,amplitudes,en,bus,yaoyi,t2
-53.4785982412766,-41.01799736,-68.27142057,-51.50529974,7.881035724966979,45.0,0,amplitudes,en,bus,yaoyi,t2
-53.59721248104167,-42.929077,-69.57862056,-51.01665491,7.1174259995539835,50.0,0,amplitudes,en,bus,yaoyi,t2
-56.76746795340425,-41.31215761,-70.51861816,-54.60164574,9.879175075802815,55.0,0,amplitudes,en,bus,yaoyi,t2
-53.239593648936165,-44.81208773,-70.18230311,-50.49483041,7.37289852717874,60.00000000000001,1,amplitudes,en,bus,yaoyi,t2
-51.38382988822222,-42.26443062,-69.04865001,-48.62938402,7.362017291881591,65.0,2,amplitudes,en,bus,yaoyi,t2
-51.59097828574468,-44.49328787,-67.16933885,-49.86764567,5.8260883788430515,70.0,1,amplitudes,en,bus,yaoyi,t2
-53.44961968808511,-42.50231435,-68.55208963,-51.53100684,7.589950692983244,75.0,0,amplitudes,en,bus,yaoyi,t2
-55.13454513978723,-42.90897028,-70.43823295,-55.27803971,7.799797415950718,80.0,1,amplitudes,en,bus,yaoyi,t2
-53.957580484375,-42.12967036,-69.71815771,-52.030090224999995,7.617619065246407,85.0,0,amplitudes,en,bus,yaoyi,t2
-53.01523106130435,-42.66248922,-70.15454561,-50.749092945,8.32127684263121,90.0,1,amplitudes,en,bus,yaoyi,t2
-52.9633741825,-41.73313652,-70.5546781,-50.981815925,7.560632894253951,95.0,0,amplitudes,en,bus,yaoyi,t2
-55.3930303493617,-43.15126038,-69.32135378,-53.48332647,9.277908257308646,100.0,0,amplitudes,en,bus,yaoyi,t2
-52.769447049375,-40.06314939,-69.42967046,-49.214002719999996,8.28748575549247,105.0,0,amplitudes,en,bus,yaoyi,t2
-53.84721219826087,-41.3653017,-68.03960334,-52.98934418,7.997344236586134,110.0,1,amplitudes,en,bus,yaoyi,t2
-50.645671686458336,-45.29361887,-66.82892977,-48.89224504,4.9672529396264675,115.00000000000001,0,amplitudes,en,bus,yaoyi,t2
-55.010402000000006,-42.499781,-68.1885806,-54.380363025,8.251242618478129,120.00000000000001,1,amplitudes,en,bus,yaoyi,t2
-53.35002342979167,-40.80544393,-69.90860917,-51.239089475,8.95506883709521,125.00000000000001,0,amplitudes,en,bus,yaoyi,t2
-52.097359512765955,-40.91388166,-68.01049854,-49.54843945,7.988371644913212,130.0,0,amplitudes,en,bus,yaoyi,t2
-51.1247285387234,-39.48075989,-69.29501238,-46.6020476,9.009246824167345,135.0,1,amplitudes,en,bus,yaoyi,t2
-52.152265671276595,-42.71842587,-70.66154501,-49.18864934,8.182601203458658,140.0,0,amplitudes,en,bus,yaoyi,t2
-55.08386993446808,-42.51610735,-69.28752323,-53.43549931,8.38872021481482,145.0,0,amplitudes,en,bus,yaoyi,t2
-52.507865750638295,-42.98716789,-68.47175254,-48.99577896,7.800619666577207,150.0,1,amplitudes,en,bus,yaoyi,t2
-54.59403417340426,-42.61806795,-69.46534081,-51.33732106,8.715049793877542,155.0,0,amplitudes,en,bus,yaoyi,t2
-52.5200490412766,-41.78045888,-69.43210038,-49.5077656,8.034906914641718,160.0,1,amplitudes,en,bus,yaoyi,t2
-55.697051909375,-41.6481623,-69.10243285,-53.824508605,8.873743636188543,165.0,0,amplitudes,en,bus,yaoyi,t2
-53.554212075833334,-43.42494211,-70.00124653,-52.32541126,7.159491264299106,170.0,0,amplitudes,en,bus,yaoyi,t2
-52.069350195,-42.79160518,-68.11467478,-49.05993053,7.814249139945777,175.0,1,amplitudes,en,bus,yaoyi,t2
-53.32551781770834,-40.59457505,-67.1448645,-50.655183570000005,7.482481192176227,180.0,0,amplitudes,en,bus,yaoyi,t2
-54.35138177553191,-43.42783237,-68.25247795,-53.95281333,6.952649153684676,185.0,0,amplitudes,en,bus,yaoyi,t2
-54.91589379,-45.81269729,-70.02721205,-52.30757441,6.77367071204453,190.0,1,amplitudes,en,bus,yaoyi,t2
-53.73703427702128,-40.40468388,-70.02895305,-52.7996689,6.996859290088738,195.0,0,amplitudes,en,bus,yaoyi,t2
-54.09148717744681,-40.80044569,-70.94284423,-52.429987,7.6722836142635975,200.0,1,amplitudes,en,bus,yaoyi,t2
-53.525886259361705,-44.31664869,-67.97306117,-51.75866734,6.695110325173521,205.0,0,amplitudes,en,bus,yaoyi,t2
-55.10714863957447,-44.32784617,-68.44112319,-53.42624869,6.553951786512055,210.0,0,amplitudes,en,bus,yaoyi,t2
-55.10144529916667,-42.3220614,-71.26084233,-52.301218705,8.919132947137317,215.0,0,amplitudes,en,bus,yaoyi,t2
-53.900030803404256,-41.59059966,-73.03865406,-52.3604506,7.050632434984304,220.0,1,amplitudes,en,bus,yaoyi,t2
-56.44890540893617,-41.84551693,-70.19622371,-55.33297046,8.112169102126034,225.0,0,amplitudes,en,bus,yaoyi,t2
-53.80488105270833,-42.3522842,-71.37861262,-50.178302705,8.487514651248032,230.00000000000003,0,amplitudes,en,bus,yaoyi,t2
-53.206191267173914,-43.1219253,-66.75741259,-51.272784785,6.959869784704712,235.00000000000003,1,amplitudes,en,bus,yaoyi,t2
-54.69183530020833,-41.83678521,-69.7093927,-51.324369955,9.702679710048336,240.00000000000003,0,amplitudes,en,bus,yaoyi,t2
-53.28544747787234,-44.79917339,-67.94501661,-51.56457453,6.291753548052795,245.00000000000003,0,amplitudes,en,bus,yaoyi,t2
-55.22234625608695,-44.69131015,-68.02980727,-53.082497875,7.698584226271474,250.00000000000003,1,amplitudes,en,bus,yaoyi,t2
-56.802211231818184,-45.30218378,-68.31710632,-56.313709450000005,8.290742963625968,255.00000000000003,0,amplitudes,en,bus,yaoyi,t2
-51.42514911113637,-35.77207035,-69.99688063,-51.148920755000006,12.048270226939854,0.0,2,amplitudes,en,casual,yaoyi,t1
-46.01827977229166,-33.80902703,-65.32787057,-43.94486156,7.4887384532652455,5.0,0,amplitudes,en,casual,yaoyi,t1
-48.27113198826087,-33.65667977,-68.28360627,-45.727499249999994,10.978752173538679,10.0,1,amplitudes,en,casual,yaoyi,t1
-45.89393656382979,-35.13201166,-67.4614776,-43.95325617,7.157999447257988,15.000000000000002,1,amplitudes,en,casual,yaoyi,t1
-48.05263677170213,-33.35093728,-68.59430456,-44.65735502,9.798104157333835,20.0,1,amplitudes,en,casual,yaoyi,t1
-50.10493539319149,-37.14483463,-66.51312865,-46.63067214,9.300656339578524,25.0,1,amplitudes,en,casual,yaoyi,t1
-47.04105358723404,-34.83688676,-68.01006024,-46.16268807,8.324371457767688,30.000000000000004,0,amplitudes,en,casual,yaoyi,t1
-50.116457123541664,-35.35275397,-66.98528759,-50.24281119,7.259935581139264,35.0,0,amplitudes,en,casual,yaoyi,t1
-45.73455853702128,-36.02742199,-65.54256355,-44.86715564,7.466753390141239,40.0,0,amplitudes,en,casual,yaoyi,t1
-48.65907676680851,-32.93632891,-65.46161851,-45.66314813,9.484318757885157,45.0,1,amplitudes,en,casual,yaoyi,t1
-50.58700374148937,-36.36024849,-69.68455634,-47.71106156,10.254470571669238,50.0,1,amplitudes,en,casual,yaoyi,t1
-49.282639076170206,-31.55501057,-67.10344923,-48.68698781,9.306115727669852,55.0,0,amplitudes,en,casual,yaoyi,t1
-48.45788749520833,-37.24440241,-66.11887602,-46.84477967,7.864741432747285,60.00000000000001,0,amplitudes,en,casual,yaoyi,t1
-47.296020593617015,-34.64803419,-68.27175111,-44.6659267,9.020308915535159,65.0,1,amplitudes,en,casual,yaoyi,t1
-49.61013792934783,-35.10715201,-70.30793681,-47.089355940000004,8.812384568904946,70.0,1,amplitudes,en,casual,yaoyi,t1
-50.731943031739135,-35.2812437,-68.77035203,-49.04791921,10.39370422045688,75.0,2,amplitudes,en,casual,yaoyi,t1
-50.48673162617021,-37.53166221,-68.84604628,-46.70344304,10.121493116966265,80.0,0,amplitudes,en,casual,yaoyi,t1
-48.298209536521746,-35.43783905,-68.15138574,-46.75108494,7.537612226061591,85.0,2,amplitudes,en,casual,yaoyi,t1
-48.98448598489362,-38.45463291,-71.04931662,-46.26601418,8.623329740215949,90.0,0,amplitudes,en,casual,yaoyi,t1
-51.97017462644444,-37.8474312,-70.97696748,-50.58624525,7.946960014047619,95.0,3,amplitudes,en,casual,yaoyi,t1
-50.22150879680851,-37.4850197,-69.62312244,-48.85356101,9.882577904008304,100.0,1,amplitudes,en,casual,yaoyi,t1
-51.504164494130436,-36.33434271,-69.23731381,-48.35428062,10.015632351065577,105.0,1,amplitudes,en,casual,yaoyi,t1
-49.9040445,-35.95565131,-68.35230505,-48.428156834999996,10.496041140598672,110.0,2,amplitudes,en,casual,yaoyi,t1
-49.57082573916667,-36.89418914,-64.32478153,-48.31792509,6.806369193339555,115.00000000000001,0,amplitudes,en,casual,yaoyi,t1
-47.68696882354167,-36.48053338,-68.27084482,-42.178536629999996,10.36658160506341,120.00000000000001,0,amplitudes,en,casual,yaoyi,t1
-46.70307545680851,-30.05935856,-67.27301043,-44.60231656,9.119202411347027,125.00000000000001,0,amplitudes,en,casual,yaoyi,t1
-42.740160499375,-27.02437617,-69.21237329,-42.048598944999995,8.004037966298121,130.0,0,amplitudes,en,casual,yaoyi,t1
-47.29308772659575,-31.52703689,-68.27012523,-46.5401553,8.492768352507797,135.0,0,amplitudes,en,casual,yaoyi,t1
-55.16338266342857,-33.32908312,-68.51913162,-54.1372756,11.00764330541703,140.0,0,amplitudes,en,casual,yaoyi,t1
