"Time (ms)","Recording (a.u.)"
1.462804751E1,2.990766661E-4
1.464888518E1,1.135247876E-4
1.466972286E1,3.791581839E-4
1.469056053E1,2.215258719E-4
1.471139821E1,3.398113477E-4
1.473223588E1,2.774847089E-4
1.475307356E1,3.161607310E-4
1.477391123E1,3.680333321E-4
1.479474891E1,2.498113317E-4
1.481558658E1,3.486977366E-4
1.483642426E1,1.863558718E-4
1.485726193E1,3.372640640E-4
1.487809960E1,1.548018190E-4
1.489893728E1,2.688870009E-4
1.491977495E1,2.566097537E-4
1.494061263E1,1.873812726E-4
1.496145030E1,3.397453111E-4
1.498228798E1,1.927908888E-4
1.500312565E1,3.899706935E-4
1.502396333E1,1.991808967E-4
1.504480100E1,2.802381641E-4
1.506563867E1,1.942535455E-4
1.508647635E1,1.643780706E-4
1.510731402E1,2.346553229E-4
1.512815170E1,1.067184130E-4
1.514898937E1,3.238759818E-4
1.516982705E1,1.164686255E-4
1.519066472E1,2.847310388E-4
1.521150240E1,1.977720385E-4
1.523234007E1,2.245534561E-4
1.525317775E1,2.970694914E-4
1.527401542E1,1.791366667E-4
1.529485309E1,4.074086610E-4
1.531569077E1,2.360008220E-4
1.533652844E1,3.651085426E-4
1.535736612E1,2.640562307E-4
1.537820379E1,3.380900598E-4
1.539904147E1,3.302608093E-4
1.541987914E1,2.997681731E-4
1.544071682E1,4.785816127E-4
1.546155449E1,2.689578105E-4
1.548239217E1,3.968172823E-4
1.550322984E1,2.328785195E-4
1.552406751E1,3.547124215E-4
1.554490519E1,2.941734565E-4
1.556574286E1,2.713930153E-4
1.558658054E1,4.044249363E-4
1.560741821E1,2.330639545E-4
1.562825589E1,4.162421683E-4
1.564909356E1,2.681110054E-4
1.566993124E1,4.482738441E-4
1.569076891E1,3.527973313E-4
1.571160658E1,3.094154818E-4
1.573244426E1,3.620623611E-4
1.575328193E1,2.277602034E-4
1.577411961E1,3.456512932E-4
1.579495728E1,1.411299745E-4
1.581579496E1,3.329326282E-4
1.583663263E1,1.713545062E-4
1.585747031E1,2.074869553E-4
1.587830798E1,2.396900381E-4
1.589914566E1,1.296882692E-4
1.591998333E1,2.523164148E-4
1.594082100E1,8.671734395E-5
1.596165868E1,3.326773294E-4
1.598249635E1,1.463932422E-4
1.600333403E1,2.394944313E-4
1.602417170E1,2.179515723E-4
1.604500938E1,1.149464297E-4
1.606584705E1,2.503996948E-4
1.608668473E1,6.621071952E-5
1.610752240E1,2.706698433E-4
1.612836008E1,9.576990124E-5
1.614919775E1,1.773179683E-4
1.617003542E1,1.037924667E-4
1.619087310E1,9.309621237E-5
1.621171077E1,1.660168491E-4
1.623254845E1,-1.196828453E-5
1.625338612E1,1.748982468E-4
1.627422380E1,-2.284760922E-5
1.629506147E1,1.257160766E-4
1.631589915E1,2.897035301E-5
1.633673682E1,5.182804307E-5
1.635757449E1,1.010568376E-4
1.637841217E1,-3.403091978E-5
1.639924984E1,1.236066746E-4
1.642008752E1,-9.490242519E-5
1.644092519E1,5.305019295E-5
1.646176287E1,-6.909934746E-5
1.648260054E1,2.113856317E-5
1.650343822E1,7.222217391E-5
1.652427589E1,2.878591476E-5
1.654511357E1,1.771469251E-4
1.656595124E1,-1.474152668E-6
1.658678891E1,1.579809177E-4
1.660762659E1,-3.818578625E-5
