"Time (s)","Sound pressure level (dB)"
4.925768279E1,-6.885672902E1
4.936309029E1,-7.144933373E1
4.946983442E1,-6.867941683E1
4.957668204E1,-4.144483059E1
4.967946642E1,-4.549437527E1
4.978619863E1,-4.672556492E1
4.988929479E1,-4.182432041E1
4.999413121E1,-4.732979246E1
5.009611483E1,-4.485253418E1
5.020289254E1,-5.110763591E1
5.030920183E1,-5.998373979E1
5.041248717E1,-6.693753342E1
5.051915392E1,-6.965688582E1
5.062576050E1,-6.958933950E1
5.072907133E1,-7.080404712E1
5.083611079E1,-5.627023172E1
5.094256646E1,-4.112849420E1
5.104915750E1,-4.776604309E1
5.115599879E1,-5.234355997E1
5.126002829E1,-4.107491227E1
5.136306217E1,-4.888593784E1
5.146914342E1,-4.743785723E1
5.157586738E1,-4.485176382E1
5.167850779E1,-5.356233931E1
5.178521729E1,-4.768237471E1
5.189196767E1,-4.903943238E1
5.199498963E1,-4.446068714E1
5.210032408E1,-4.607276061E1
5.220549254E1,-5.654765354E1
5.230942463E1,-6.434238188E1
5.241138025E1,NaN
5.251722163E1,-6.810604427E1
5.262391508E1,-6.401829565E1
5.272588113E1,-4.306072145E1
5.282801154E1,-4.456932622E1
5.293469379E1,-4.550059950E1
5.304133083E1,-4.899081935E1
5.314469671E1,-4.627608779E1
5.325048325E1,-5.012869255E1
5.335716871E1,-4.560681369E1
5.346306150E1,-5.001329319E1
5.356972429E1,-4.901326132E1
5.367595100E1,-6.153296022E1
5.378264025E1,-6.519874960E1
5.388930617E1,-6.716082327E1
5.399450546E1,-6.983727985E1
5.410032700E1,-6.691006989E1
5.420550358E1,-4.853618215E1
5.431128500E1,-4.174640096E1
5.441396075E1,-4.147752005E1
5.452074900E1,-4.390982138E1
5.462572296E1,-4.611537751E1
5.472767854E1,-4.782475186E1
5.483305863E1,-4.503624763E1
5.493966900E1,-4.500261291E1
5.504434471E1,-4.225378934E1
5.515102175E1,-4.069299302E1
5.525765492E1,-3.883803688E1
5.536307433E1,-4.394660476E1
5.546564571E1,-4.629517471E1
5.557233488E1,-4.415143397E1
5.567763704E1,-4.378147075E1
5.578442604E1,-4.320515775E1
5.589112554E1,-5.209026712E1
5.599405563E1,-5.022608722E1
