"Delay (ms)","Autocorrelation (a.u.)"
1.485726193E1,3.395241838E-6
1.487809960E1,3.566239731E-6
1.489893728E1,3.737565062E-6
1.491977495E1,3.907197391E-6
1.494061263E1,4.073935227E-6
1.496145030E1,4.239072581E-6
1.498228798E1,4.401953772E-6
1.500312565E1,4.559927666E-6
1.502396333E1,4.713714203E-6
1.504480100E1,4.862210667E-6
1.506563867E1,5.003727327E-6
1.508647635E1,5.139071098E-6
1.510731402E1,5.266109219E-6
1.512815170E1,5.385873654E-6
1.514898937E1,5.497103257E-6
1.516982705E1,5.598738515E-6
1.519066472E1,5.691545141E-6
1.521150240E1,5.775248215E-6
1.523234007E1,5.848928471E-6
1.525317775E1,5.914385988E-6
1.527401542E1,5.970137225E-6
1.529485309E1,6.016634040E-6
1.531569077E1,6.056090113E-6
1.533652844E1,6.088400333E-6
1.535736612E1,6.112860300E-6
1.537820379E1,6.131565768E-6
1.539904147E1,6.144112299E-6
1.541987914E1,6.152915865E-6
1.544071682E1,6.157185779E-6
1.546155449E1,6.158882316E-6
1.548239217E1,6.159648367E-6
1.550322984E1,6.159488066E-6
1.552406751E1,6.158451025E-6
1.554490519E1,6.159355374E-6
1.556574286E1,6.161197237E-6
1.558658054E1,6.164519506E-6
1.560741821E1,6.170044013E-6
1.562825589E1,6.176619618E-6
1.564909356E1,6.186797024E-6
1.566993124E1,6.197881333E-6
1.569076891E1,6.210133949E-6
1.571160658E1,6.223459522E-6
1.573244426E1,6.237624694E-6
1.575328193E1,6.251117955E-6
1.577411961E1,6.262378847E-6
1.579495728E1,6.271510089E-6
1.581579496E1,6.278326186E-6
1.583663263E1,6.281290812E-6
1.585747031E1,6.278058619E-6
1.587830798E1,6.268927832E-6
1.589914566E1,6.252832633E-6
1.591998333E1,6.227656678E-6
1.594082100E1,6.192252548E-6
1.596165868E1,6.147148249E-6
1.598249635E1,6.091031607E-6
1.600333403E1,6.023200787E-6
1.602417170E1,5.944249160E-6
1.604500938E1,5.853705792E-6
1.606584705E1,5.750914818E-6
1.608668473E1,5.635842607E-6
1.610752240E1,5.510129887E-6
1.612836008E1,5.373009284E-6
1.614919775E1,5.224119895E-6
1.617003542E1,5.066220993E-6
1.619087310E1,4.899636209E-6
1.621171077E1,4.724538058E-6
1.623254845E1,4.542315667E-6
1.625338612E1,4.354188803E-6
1.627422380E1,4.160655679E-6
1.629506147E1,3.962633151E-6
1.631589915E1,3.761531660E-6
1.633673682E1,3.557034909E-6
1.635757449E1,3.352178119E-6
1.637841217E1,3.146950349E-6
1.639924984E1,2.942044532E-6
1.642008752E1,2.737713008E-6
1.644092519E1,2.536397242E-6
