Delay (ms),Autocorrelation (a.u.),sensor,language,tone,participant,script
8.564284226,2.831695943e-08,autocorrelations,en,bus,duru,t1
8.5851219,2.855921475e-08,autocorrelations,en,bus,duru,t1
8.605959575,2.884488797e-08,autocorrelations,en,bus,duru,t1
8.626797249,2.885507432e-08,autocorrelations,en,bus,duru,t1
8.647634924,2.881344259e-08,autocorrelations,en,bus,duru,t1
8.668472598,2.884975614e-08,autocorrelations,en,bus,duru,t1
8.689310273,2.895748128e-08,autocorrelations,en,bus,duru,t1
8.710147947,2.891414415e-08,autocorrelations,en,bus,duru,t1
8.730985622,2.904106557e-08,autocorrelations,en,bus,duru,t1
8.751823297,2.901473818e-08,autocorrelations,en,bus,duru,t1
8.772660971,2.931571219e-08,autocorrelations,en,bus,duru,t1
8.793498646,2.950663066e-08,autocorrelations,en,bus,duru,t1
8.81433632,2.92652746e-08,autocorrelations,en,bus,duru,t1
8.835173995,2.929175501e-08,autocorrelations,en,bus,duru,t1
8.856011669,2.938700574e-08,autocorrelations,en,bus,duru,t1
8.876849344,2.930557443e-08,autocorrelations,en,bus,duru,t1
8.897687018,2.918598405e-08,autocorrelations,en,bus,duru,t1
8.918524693,2.952007115e-08,autocorrelations,en,bus,duru,t1
8.939362367,2.946034739e-08,autocorrelations,en,bus,duru,t1
8.960200042,2.943703935e-08,autocorrelations,en,bus,duru,t1
8.981037716,2.938110623e-08,autocorrelations,en,bus,duru,t1
9.001875391,2.936032795e-08,autocorrelations,en,bus,duru,t1
9.022713065,2.967628354e-08,autocorrelations,en,bus,duru,t1
9.04355074,2.962335316e-08,autocorrelations,en,bus,duru,t1
9.064388414,2.954138138e-08,autocorrelations,en,bus,duru,t1
9.085226089,2.949458473e-08,autocorrelations,en,bus,duru,t1
9.106063763,2.94112651e-08,autocorrelations,en,bus,duru,t1
9.126901438,2.960909751e-08,autocorrelations,en,bus,duru,t1
9.147739112,2.941322133e-08,autocorrelations,en,bus,duru,t1
9.168576787,2.948063161e-08,autocorrelations,en,bus,duru,t1
9.189414461,2.96014866e-08,autocorrelations,en,bus,duru,t1
9.210252136,2.96576447e-08,autocorrelations,en,bus,duru,t1
9.23108981,2.941200909e-08,autocorrelations,en,bus,duru,t1
9.251927485,2.918101307e-08,autocorrelations,en,bus,duru,t1
9.272765159,2.945759403e-08,autocorrelations,en,bus,duru,t1
9.293602834,2.929452271e-08,autocorrelations,en,bus,duru,t1
9.314440508,2.934019127e-08,autocorrelations,en,bus,duru,t1
9.335278183,2.92170358e-08,autocorrelations,en,bus,duru,t1
9.356115857,2.912507471e-08,autocorrelations,en,bus,duru,t1
9.376953532,2.895535409e-08,autocorrelations,en,bus,duru,t1
9.397791207,2.898385495e-08,autocorrelations,en,bus,duru,t1
9.418628881,2.886029003e-08,autocorrelations,en,bus,duru,t1
9.439466556,2.83928052e-08,autocorrelations,en,bus,duru,t1
9.46030423,2.837812316e-08,autocorrelations,en,bus,duru,t1
9.481141905,2.836965033e-08,autocorrelations,en,bus,duru,t1
9.501979579,2.834638049e-08,autocorrelations,en,bus,duru,t1
9.522817254,2.800744098e-08,autocorrelations,en,bus,duru,t1
9.543654928,2.792487732e-08,autocorrelations,en,bus,duru,t1
9.564492603,2.769381323e-08,autocorrelations,en,bus,duru,t1
9.585330277,2.787293961e-08,autocorrelations,en,bus,duru,t1
9.606167952,2.763596176e-08,autocorrelations,en,bus,duru,t1
9.627005626,2.705580102e-08,autocorrelations,en,bus,duru,t1
9.647843301,2.663599743e-08,autocorrelations,en,bus,duru,t1
9.668680975,2.646408082e-08,autocorrelations,en,bus,duru,t1
9.68951865,2.634751309e-08,autocorrelations,en,bus,duru,t1
9.710356324,2.553981325e-08,autocorrelations,en,bus,duru,t1
9.731193999,2.525188846e-08,autocorrelations,en,bus,duru,t1
9.752031673,2.493910725e-08,autocorrelations,en,bus,duru,t1
9.772869348,2.46302673e-08,autocorrelations,en,bus,duru,t1
9.793707022,2.396209101e-08,autocorrelations,en,bus,duru,t1
9.814544697,2.337750895e-08,autocorrelations,en,bus,duru,t1
9.835382371,2.2753493e-08,autocorrelations,en,bus,duru,t1
9.856220046,2.22391738e-08,autocorrelations,en,bus,duru,t1
9.87705772,2.14763933e-08,autocorrelations,en,bus,duru,t1
9.897895395,2.114113011e-08,autocorrelations,en,bus,duru,t1
9.918733069,2.048435818e-08,autocorrelations,en,bus,duru,t1
9.939570744,1.988027925e-08,autocorrelations,en,bus,duru,t1
9.960408418,1.922204973e-08,autocorrelations,en,bus,duru,t1
9.981246093,1.856976604e-08,autocorrelations,en,bus,duru,t1
10.00208377,1.80508424e-08,autocorrelations,en,bus,duru,t1
10.02292144,1.730008771e-08,autocorrelations,en,bus,duru,t1
10.04375912,1.635702673e-08,autocorrelations,en,bus,duru,t1
10.06459679,1.556518966e-08,autocorrelations,en,bus,duru,t1
10.08543447,1.490892941e-08,autocorrelations,en,bus,duru,t1
10.10627214,1.430157507e-08,autocorrelations,en,bus,duru,t1
10.12710981,1.34288339e-08,autocorrelations,en,bus,duru,t1
10.14794749,1.275305153e-08,autocorrelations,en,bus,duru,t1
10.16878516,1.236140652e-08,autocorrelations,en,bus,duru,t1
10.18962284,1.162198111e-08,autocorrelations,en,bus,duru,t1
10.21046051,1.098463645e-08,autocorrelations,en,bus,duru,t1
10.23129819,1.009649634e-08,autocorrelations,en,bus,duru,t1
10.25213586,9.423479811e-09,autocorrelations,en,bus,duru,t1
10.27297354,8.808966576e-09,autocorrelations,en,bus,duru,t1
10.29381121,7.972475946e-09,autocorrelations,en,bus,duru,t1
10.31464889,7.450796932e-09,autocorrelations,en,bus,duru,t1
10.33548656,6.796880435e-09,autocorrelations,en,bus,duru,t1
10.35632423,6.067556834e-09,autocorrelations,en,bus,duru,t1
10.37716191,5.197611272e-09,autocorrelations,en,bus,duru,t1
10.39799958,4.793463807e-09,autocorrelations,en,bus,duru,t1
10.41883726,4.178606147e-09,autocorrelations,en,bus,duru,t1
10.43967493,3.49132231e-09,autocorrelations,en,bus,duru,t1
10.46051261,2.852039955e-09,autocorrelations,en,bus,duru,t1
10.48135028,2.321045718e-09,autocorrelations,en,bus,duru,t1
10.50218796,1.806063401e-09,autocorrelations,en,bus,duru,t1
10.52302563,1.056221714e-09,autocorrelations,en,bus,duru,t1
10.5438633,3.606868751e-10,autocorrelations,en,bus,duru,t1
10.56470098,-2.123840672e-10,autocorrelations,en,bus,duru,t1
10.58553865,-4.13149623e-10,autocorrelations,en,bus,duru,t1
10.60637633,-9.528096254e-10,autocorrelations,en,bus,duru,t1
10.627214,-1.47730772e-09,autocorrelations,en,bus,duru,t1
10.64805168,-2.324289307e-09,autocorrelations,en,bus,duru,t1
10.66888935,-2.720773762e-09,autocorrelations,en,bus,duru,t1
10.68972703,-3.257999685e-09,autocorrelations,en,bus,duru,t1
10.7105647,-4.041453235e-09,autocorrelations,en,bus,duru,t1
10.73140238,-4.382758394e-09,autocorrelations,en,bus,duru,t1
10.75224005,-4.926835553e-09,autocorrelations,en,bus,duru,t1
10.77307772,-5.488997374e-09,autocorrelations,en,bus,duru,t1
10.7939154,-5.863939265e-09,autocorrelations,en,bus,duru,t1
10.81475307,-6.244712568e-09,autocorrelations,en,bus,duru,t1
10.83559075,-6.898315014e-09,autocorrelations,en,bus,duru,t1
10.85642842,-7.394209354e-09,autocorrelations,en,bus,duru,t1
10.8772661,-7.634537487e-09,autocorrelations,en,bus,duru,t1
10.89810377,-7.921576793e-09,autocorrelations,en,bus,duru,t1
10.91894145,-8.466846063e-09,autocorrelations,en,bus,duru,t1
10.93977912,-9.329346885e-09,autocorrelations,en,bus,duru,t1
10.9606168,-9.684098704e-09,autocorrelations,en,bus,duru,t1
10.98145447,-1.000719511e-08,autocorrelations,en,bus,duru,t1
11.00229214,-1.035551349e-08,autocorrelations,en,bus,duru,t1
11.02312982,-1.067041416e-08,autocorrelations,en,bus,duru,t1
11.04396749,-1.081381107e-08,autocorrelations,en,bus,duru,t1
11.06480517,-1.098214533e-08,autocorrelations,en,bus,duru,t1
11.08564284,-1.116103258e-08,autocorrelations,en,bus,duru,t1
11.10648052,-1.136357594e-08,autocorrelations,en,bus,duru,t1
11.12731819,-1.153259408e-08,autocorrelations,en,bus,duru,t1
11.14815587,-1.18702685e-08,autocorrelations,en,bus,duru,t1
11.16899354,-1.210675664e-08,autocorrelations,en,bus,duru,t1
11.18983121,-1.23011917e-08,autocorrelations,en,bus,duru,t1
11.21066889,-1.283398345e-08,autocorrelations,en,bus,duru,t1
11.23150656,-1.304332456e-08,autocorrelations,en,bus,duru,t1
11.25234424,-1.367863635e-08,autocorrelations,en,bus,duru,t1
11.27318191,-1.378899716e-08,autocorrelations,en,bus,duru,t1
11.29401959,-1.391625148e-08,autocorrelations,en,bus,duru,t1
11.31485726,-1.423302421e-08,autocorrelations,en,bus,duru,t1
11.33569494,-1.476067503e-08,autocorrelations,en,bus,duru,t1
11.35653261,-1.534044778e-08,autocorrelations,en,bus,duru,t1
11.37737029,-1.570375371e-08,autocorrelations,en,bus,duru,t1
11.39820796,-1.587233816e-08,autocorrelations,en,bus,duru,t1
11.41904563,-1.620637079e-08,autocorrelations,en,bus,duru,t1
11.43988331,-1.675701476e-08,autocorrelations,en,bus,duru,t1
11.46072098,-1.705569379e-08,autocorrelations,en,bus,duru,t1
11.48155866,-1.741961174e-08,autocorrelations,en,bus,duru,t1
11.50239633,-1.791962852e-08,autocorrelations,en,bus,duru,t1
11.52323401,-1.848018539e-08,autocorrelations,en,bus,duru,t1
11.54407168,-1.856196519e-08,autocorrelations,en,bus,duru,t1
11.56490936,-1.904439484e-08,autocorrelations,en,bus,duru,t1
11.58574703,-1.974101025e-08,autocorrelations,en,bus,duru,t1
11.60658471,-2.032469395e-08,autocorrelations,en,bus,duru,t1
11.62742238,-2.077538722e-08,autocorrelations,en,bus,duru,t1
11.64826005,-2.113581793e-08,autocorrelations,en,bus,duru,t1
11.66909773,-2.161173572e-08,autocorrelations,en,bus,duru,t1
11.6899354,-2.175656537e-08,autocorrelations,en,bus,duru,t1
11.71077308,-2.189860655e-08,autocorrelations,en,bus,duru,t1
11.73161075,-2.193476777e-08,autocorrelations,en,bus,duru,t1
11.75244843,-2.245199748e-08,autocorrelations,en,bus,duru,t1
11.7732861,-2.292922776e-08,autocorrelations,en,bus,duru,t1
11.79412378,-2.30751995e-08,autocorrelations,en,bus,duru,t1
11.81496145,-2.320803932e-08,autocorrelations,en,bus,duru,t1
11.83579912,-2.347056125e-08,autocorrelations,en,bus,duru,t1
11.8566368,-2.36854415e-08,autocorrelations,en,bus,duru,t1
11.87747447,-2.396097032e-08,autocorrelations,en,bus,duru,t1
11.89831215,-2.398667648e-08,autocorrelations,en,bus,duru,t1
11.91914982,-2.426659211e-08,autocorrelations,en,bus,duru,t1
11.9399875,-2.46200091e-08,autocorrelations,en,bus,duru,t1
11.96082517,-2.467762406e-08,autocorrelations,en,bus,duru,t1
11.98166285,-2.475554597e-08,autocorrelations,en,bus,duru,t1
12.00250052,-2.488509794e-08,autocorrelations,en,bus,duru,t1
12.0233382,-2.527339973e-08,autocorrelations,en,bus,duru,t1
12.04417587,-2.531203287e-08,autocorrelations,en,bus,duru,t1
12.06501354,-2.557970892e-08,autocorrelations,en,bus,duru,t1
12.08585122,-2.551757647e-08,autocorrelations,en,bus,duru,t1
12.10668889,-2.572406105e-08,autocorrelations,en,bus,duru,t1
12.12752657,-2.599555792e-08,autocorrelations,en,bus,duru,t1
12.14836424,-2.577976859e-08,autocorrelations,en,bus,duru,t1
12.16920192,-2.576401404e-08,autocorrelations,en,bus,duru,t1
12.19003959,-2.607879972e-08,autocorrelations,en,bus,duru,t1
12.21087727,-2.591061398e-08,autocorrelations,en,bus,duru,t1
12.23171494,-2.583475116e-08,autocorrelations,en,bus,duru,t1
12.25255262,-2.604076977e-08,autocorrelations,en,bus,duru,t1
12.27339029,-2.57733736e-08,autocorrelations,en,bus,duru,t1
12.29422796,-2.587727335e-08,autocorrelations,en,bus,duru,t1
12.31506564,-2.590643344e-08,autocorrelations,en,bus,duru,t1
12.33590331,-2.596592849e-08,autocorrelations,en,bus,duru,t1
12.35674099,-2.627139891e-08,autocorrelations,en,bus,duru,t1
12.37757866,-2.602300387e-08,autocorrelations,en,bus,duru,t1
12.39841634,-2.606750846e-08,autocorrelations,en,bus,duru,t1
12.41925401,-2.621969901e-08,autocorrelations,en,bus,duru,t1
12.44009169,-2.637329149e-08,autocorrelations,en,bus,duru,t1
12.46092936,-2.614928605e-08,autocorrelations,en,bus,duru,t1
12.48176703,-2.603136381e-08,autocorrelations,en,bus,duru,t1
12.50260471,-2.589608942e-08,autocorrelations,en,bus,duru,t1
12.52344238,-2.592510164e-08,autocorrelations,en,bus,duru,t1
12.54428006,-2.565108179e-08,autocorrelations,en,bus,duru,t1
12.56511773,-2.549742414e-08,autocorrelations,en,bus,duru,t1
12.58595541,-2.544290707e-08,autocorrelations,en,bus,duru,t1
12.60679308,-2.541611497e-08,autocorrelations,en,bus,duru,t1
12.62763076,-2.561381347e-08,autocorrelations,en,bus,duru,t1
12.64846843,-2.556483799e-08,autocorrelations,en,bus,duru,t1
12.66930611,-2.514704251e-08,autocorrelations,en,bus,duru,t1
12.69014378,-2.512948748e-08,autocorrelations,en,bus,duru,t1
12.71098145,-2.522683905e-08,autocorrelations,en,bus,duru,t1
12.73181913,-2.525375983e-08,autocorrelations,en,bus,duru,t1
12.7526568,-2.509456238e-08,autocorrelations,en,bus,duru,t1
12.77349448,-2.494418617e-08,autocorrelations,en,bus,duru,t1
12.79433215,-2.489274397e-08,autocorrelations,en,bus,duru,t1
12.81516983,-2.511744716e-08,autocorrelations,en,bus,duru,t1
12.8360075,-2.48990782e-08,autocorrelations,en,bus,duru,t1
12.85684518,-2.46739255e-08,autocorrelations,en,bus,duru,t1
12.87768285,-2.460299476e-08,autocorrelations,en,bus,duru,t1
12.89852053,-2.450485444e-08,autocorrelations,en,bus,duru,t1
12.9193582,-2.424000945e-08,autocorrelations,en,bus,duru,t1
12.94019587,-2.431043863e-08,autocorrelations,en,bus,duru,t1
12.96103355,-2.437510584e-08,autocorrelations,en,bus,duru,t1
12.98187122,-2.413813309e-08,autocorrelations,en,bus,duru,t1
13.0027089,-2.414792762e-08,autocorrelations,en,bus,duru,t1
13.02354657,-2.393755549e-08,autocorrelations,en,bus,duru,t1
13.04438425,-2.395333102e-08,autocorrelations,en,bus,duru,t1
13.06522192,-2.372584989e-08,autocorrelations,en,bus,duru,t1
13.0860596,-2.322212212e-08,autocorrelations,en,bus,duru,t1
13.10689727,-2.30124427e-08,autocorrelations,en,bus,duru,t1
13.12773494,-2.325604038e-08,autocorrelations,en,bus,duru,t1
13.14857262,-2.296450692e-08,autocorrelations,en,bus,duru,t1
13.16941029,-2.258971169e-08,autocorrelations,en,bus,duru,t1
13.19024797,-2.231352337e-08,autocorrelations,en,bus,duru,t1
13.21108564,-2.230256009e-08,autocorrelations,en,bus,duru,t1
13.23192332,-2.232871028e-08,autocorrelations,en,bus,duru,t1
13.25276099,-2.197084786e-08,autocorrelations,en,bus,duru,t1
13.27359867,-2.16926795e-08,autocorrelations,en,bus,duru,t1
13.29443634,-2.139983256e-08,autocorrelations,en,bus,duru,t1
13.31527402,-2.104596532e-08,autocorrelations,en,bus,duru,t1
13.33611169,-2.079625399e-08,autocorrelations,en,bus,duru,t1
13.35694936,-2.087313565e-08,autocorrelations,en,bus,duru,t1
13.37778704,-2.038091271e-08,autocorrelations,en,bus,duru,t1
13.39862471,-2.000786477e-08,autocorrelations,en,bus,duru,t1
13.41946239,-1.98260111e-08,autocorrelations,en,bus,duru,t1
13.44030006,-1.927490305e-08,autocorrelations,en,bus,duru,t1
13.46113774,-1.909435477e-08,autocorrelations,en,bus,duru,t1
13.48197541,-1.840511381e-08,autocorrelations,en,bus,duru,t1
13.50281309,-1.810740514e-08,autocorrelations,en,bus,duru,t1
13.52365076,-1.772294968e-08,autocorrelations,en,bus,duru,t1
13.54448844,-1.748126135e-08,autocorrelations,en,bus,duru,t1
13.56532611,-1.689534528e-08,autocorrelations,en,bus,duru,t1
13.58616378,-1.63641549e-08,autocorrelations,en,bus,duru,t1
13.60700146,-1.592815375e-08,autocorrelations,en,bus,duru,t1
13.62783913,-1.609103473e-08,autocorrelations,en,bus,duru,t1
13.64867681,-1.583495531e-08,autocorrelations,en,bus,duru,t1
13.66951448,-1.55832471e-08,autocorrelations,en,bus,duru,t1
13.69035216,-1.53309678e-08,autocorrelations,en,bus,duru,t1
13.71118983,-1.485731573e-08,autocorrelations,en,bus,duru,t1
13.73202751,-1.45669556e-08,autocorrelations,en,bus,duru,t1
13.75286518,-1.427173111e-08,autocorrelations,en,bus,duru,t1
13.77370285,-1.412667163e-08,autocorrelations,en,bus,duru,t1
13.79454053,-1.384470199e-08,autocorrelations,en,bus,duru,t1
13.8153782,-1.355404147e-08,autocorrelations,en,bus,duru,t1
13.83621588,-1.327427396e-08,autocorrelations,en,bus,duru,t1
13.85705355,-1.306531831e-08,autocorrelations,en,bus,duru,t1
13.87789123,-1.261791149e-08,autocorrelations,en,bus,duru,t1
13.8987289,-1.248801494e-08,autocorrelations,en,bus,duru,t1
13.91956658,-1.226451756e-08,autocorrelations,en,bus,duru,t1
13.94040425,-1.202738514e-08,autocorrelations,en,bus,duru,t1
13.96124193,-1.157929368e-08,autocorrelations,en,bus,duru,t1
13.9820796,-1.102497363e-08,autocorrelations,en,bus,duru,t1
14.00291727,-1.099019297e-08,autocorrelations,en,bus,duru,t1
14.02375495,-1.058033897e-08,autocorrelations,en,bus,duru,t1
14.04459262,-1.013326814e-08,autocorrelations,en,bus,duru,t1
14.0654303,-9.894371033e-09,autocorrelations,en,bus,duru,t1
14.08626797,-9.59935225e-09,autocorrelations,en,bus,duru,t1
14.10710565,-9.29944678e-09,autocorrelations,en,bus,duru,t1
14.12794332,-8.779556673e-09,autocorrelations,en,bus,duru,t1
14.148781,-8.521567659e-09,autocorrelations,en,bus,duru,t1
14.16961867,-8.358168009e-09,autocorrelations,en,bus,duru,t1
14.19045635,-7.974915885e-09,autocorrelations,en,bus,duru,t1
14.21129402,-7.779189558e-09,autocorrelations,en,bus,duru,t1
14.23213169,-7.615490521e-09,autocorrelations,en,bus,duru,t1
14.25296937,-7.36369336e-09,autocorrelations,en,bus,duru,t1
14.27380704,-6.648941579e-09,autocorrelations,en,bus,duru,t1
14.29464472,-6.658028255e-09,autocorrelations,en,bus,duru,t1
14.31548239,-6.515182212e-09,autocorrelations,en,bus,duru,t1
14.33632007,-6.240903099e-09,autocorrelations,en,bus,duru,t1
14.35715774,-5.935454015e-09,autocorrelations,en,bus,duru,t1
14.37799542,-5.56278294e-09,autocorrelations,en,bus,duru,t1
14.39883309,-5.354028196e-09,autocorrelations,en,bus,duru,t1
14.41967076,-5.285278282e-09,autocorrelations,en,bus,duru,t1
14.44050844,-4.967507261e-09,autocorrelations,en,bus,duru,t1
14.46134611,-4.634611341e-09,autocorrelations,en,bus,duru,t1
14.48218379,-4.461500227e-09,autocorrelations,en,bus,duru,t1
14.50302146,-4.045943027e-09,autocorrelations,en,bus,duru,t1
14.52385914,-4.069400711e-09,autocorrelations,en,bus,duru,t1
14.54469681,-3.742999504e-09,autocorrelations,en,bus,duru,t1
14.56553449,-3.238395492e-09,autocorrelations,en,bus,duru,t1
14.58637216,-3.169222576e-09,autocorrelations,en,bus,duru,t1
14.60720984,-2.734893835e-09,autocorrelations,en,bus,duru,t1
14.62804751,-2.710107785e-09,autocorrelations,en,bus,duru,t1
14.64888518,-2.761233906e-09,autocorrelations,en,bus,duru,t1
14.66972286,-2.186425263e-09,autocorrelations,en,bus,duru,t1
14.69056053,-1.812610725e-09,autocorrelations,en,bus,duru,t1
14.71139821,-1.928388243e-09,autocorrelations,en,bus,duru,t1
14.73223588,-1.76002446e-09,autocorrelations,en,bus,duru,t1
14.75307356,-1.561990916e-09,autocorrelations,en,bus,duru,t1
14.77391123,-1.164665434e-09,autocorrelations,en,bus,duru,t1
14.79474891,-6.708255024e-10,autocorrelations,en,bus,duru,t1
14.81558658,-8.468225318e-10,autocorrelations,en,bus,duru,t1
14.83642426,-3.508406959e-10,autocorrelations,en,bus,duru,t1
14.85726193,-9.160549914e-11,autocorrelations,en,bus,duru,t1
14.8780996,3.956867326e-10,autocorrelations,en,bus,duru,t1
14.89893728,4.997451857e-10,autocorrelations,en,bus,duru,t1
14.91977495,6.341841528e-10,autocorrelations,en,bus,duru,t1
14.94061263,7.914987347e-10,autocorrelations,en,bus,duru,t1
14.9614503,1.113160912e-09,autocorrelations,en,bus,duru,t1
14.98228798,1.443196266e-09,autocorrelations,en,bus,duru,t1
15.00312565,1.528008165e-09,autocorrelations,en,bus,duru,t1
15.02396333,1.698253815e-09,autocorrelations,en,bus,duru,t1
15.044801,1.937324522e-09,autocorrelations,en,bus,duru,t1
15.06563867,2.142932811e-09,autocorrelations,en,bus,duru,t1
15.08647635,2.576902845e-09,autocorrelations,en,bus,duru,t1
15.10731402,2.565879398e-09,autocorrelations,en,bus,duru,t1
15.1281517,2.682638786e-09,autocorrelations,en,bus,duru,t1
15.14898937,3.039317373e-09,autocorrelations,en,bus,duru,t1
15.16982705,3.162654362e-09,autocorrelations,en,bus,duru,t1
15.19066472,3.432235958e-09,autocorrelations,en,bus,duru,t1
15.2115024,3.774259102e-09,autocorrelations,en,bus,duru,t1
